Chem_Name,SMI,INCHI,INCHIKEY,NeglogLD50,Source,CF_Bonds
"""Pantoprazole sodium""",COc1ccnc(C[S+]([O-])c2nc3ccc(OC(F)F)cc3[nH]2)c1OC,"InChI=1S/C16H15F2N3O4S/c1-23-13-5-6-19-12(14(13)24-2)8-26(22)16-20-10-4-3-9(25-15(17)18)7-11(10)21-16/h3-7,15H,8H2,1-2H3,(H,20,21)",IQPSEEYGBUAQFF-UHFFFAOYSA-N,2.71030431999266,IT,2
"""Bisphenol AF""",Oc1ccc(C(c2ccc(O)cc2)(C(F)(F)F)C(F)(F)F)cc1,"InChI=1S/C15H10F6O2/c16-14(17,18)13(15(19,20)21,9-1-5-11(22)6-2-9)10-3-7-12(23)8-4-10/h1-8,22-23H",ZFVMWEVVKGLCIJ-UHFFFAOYSA-N,1.9951588352149137,IT,6
"""Heptanoic acid, 2,2,3,3,4,4,5,5,6,6,7,7-dodecafluoro-""",O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F,"InChI=1S/C7H2F12O2/c8-1(9)3(10,11)5(14,15)7(18,19)6(16,17)4(12,13)2(20)21/h1H,(H,20,21)",JZHDEEOTEUVLHR-UHFFFAOYSA-N,2.3807976960425714,IT,12
,CCOP(=S)(OCC)SCCC(F)=C(F)F,"InChI=1S/C8H14F3O2PS2/c1-3-12-14(15,13-4-2)16-6-5-7(9)8(10)11/h3-6H2,1-2H3",VAUITHCZHJRWOA-UHFFFAOYSA-N,2.6356431501868256,IT,3
"""SK&F 24260""",CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1ccccc1C(F)(F)F,"InChI=1S/C20H22F3NO4/c1-5-27-18(25)15-11(3)24-12(4)16(19(26)28-6-2)17(15)13-9-7-8-10-14(13)20(21,22)23/h7-10,17,24H,5-6H2,1-4H3",ACZJZGLXRPZSLI-UHFFFAOYSA-N,2.511084124128232,IT,3
"""Flupentixol dihydrochloride""",OCCN1CCN(CCC=C2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,"InChI=1S/C23H25F3N2OS/c24-23(25,26)17-7-8-22-20(16-17)18(19-4-1-2-6-21(19)30-22)5-3-9-27-10-12-28(13-11-27)14-15-29/h1-2,4-8,16,29H,3,9-15H2",NJMYODHXAKYRHW-UHFFFAOYSA-N,2.7398402836775704,IT,3
,CCN(CC)CCC(=O)N1c2ccccc2Sc2ccc(C(F)(F)F)cc21,"InChI=1S/C20H21F3N2OS/c1-3-24(4-2)12-11-19(26)25-15-7-5-6-8-17(15)27-18-10-9-14(13-16(18)25)20(21,22)23/h5-10,13H,3-4,11-12H2,1-2H3",VHEOUJNDDFHPGJ-UHFFFAOYSA-N,2.661506721104929,IT,3
"""Flunarizine hydrochloride""",Fc1ccc(C(c2ccc(F)cc2)N2CCN(CC=Cc3ccccc3)CC2)cc1,"InChI=1S/C26H26F2N2/c27-24-12-8-22(9-13-24)26(23-10-14-25(28)15-11-23)30-19-17-29(18-20-30)16-4-7-21-5-2-1-3-6-21/h1-15,26H,16-20H2",SMANXXCATUTDDT-UHFFFAOYSA-N,2.9053548355013588,IT,2
"""Halofantrine hydrochloride""",CCCCN(CCCC)CCC(O)c1cc2c(Cl)cc(Cl)cc2c2cc(C(F)(F)F)ccc12,"InChI=1S/C26H30Cl2F3NO/c1-3-5-10-32(11-6-4-2)12-9-25(33)23-16-22-21(14-18(27)15-24(22)28)20-13-17(26(29,30)31)7-8-19(20)23/h7-8,13-16,25,33H,3-6,9-12H2,1-2H3",FOHHNHSLJDZUGQ-UHFFFAOYSA-N,2.1678661557198904,IT,3
"""1-Perfluorobutanesulfonic acid""",O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C4HF9O3S/c5-1(6,3(9,10)11)2(7,8)4(12,13)17(14,15)16/h(H,14,15,16)",JGTNAGYHADQMCM-UHFFFAOYSA-N,2.8437946455038525,IT,9
"""Levofenfluramine""",CCNC(C)Cc1cccc(C(F)(F)F)c1,"InChI=1S/C12H16F3N/c1-3-16-9(2)7-10-5-4-6-11(8-10)12(13,14)15/h4-6,8-9,16H,3,7H2,1-2H3",DBGIVFWFUFKIQN-UHFFFAOYSA-N,3.0740677878893465,IT,3
"""Octafluoropentanoic acid""",O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)F,"InChI=1S/C5H2F8O2/c6-1(7)3(8,9)5(12,13)4(10,11)2(14)15/h1H,(H,14,15)",VGFKXVSMDOKOJZ-UHFFFAOYSA-N,2.1455159967215787,IT,8
"""Silver heptafluorobutyrate""",O=C(O)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C4HF7O2/c5-2(6,1(12)13)3(7,8)4(9,10)11/h(H,12,13)",YPJUNDFVDDCYIH-UHFFFAOYSA-N,2.000073052740355,IT,7
"""PFOA, ammonium salt""",O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C8HF15O2/c9-2(10,1(24)25)3(11,12)4(13,14)5(15,16)6(17,18)7(19,20)8(21,22)23/h(H,24,25)",SNGREZUHAYWORS-UHFFFAOYSA-N,2.983599017663702,IT,15
"""Acetonitrile, [[4-(trifluoromethyl)phenyl]azo][[4-(trifluoromethyl)phenyl]hydrazono]-""",N#CC(N=Nc1ccc(C(F)(F)F)cc1)=NNc1ccc(C(F)(F)F)cc1,"InChI=1S/C16H9F6N5/c17-15(18,19)10-1-5-12(6-2-10)24-26-14(9-23)27-25-13-7-3-11(4-8-13)16(20,21)22/h1-8,24H",IAXHFRVHDQLUHE-UHFFFAOYSA-N,2.7983058456444185,IT,6
"""Benzoic acid, 3-[2-chloro-4-(trifluoromethyl)phenoxy]-""",O=C(O)c1cccc(Oc2ccc(C(F)(F)F)cc2Cl)c1,"InChI=1S/C14H8ClF3O3/c15-11-7-9(14(16,17)18)4-5-12(11)21-10-3-1-2-8(6-10)13(19)20/h1-7H,(H,19,20)",ONKRUAQFUNKYAX-UHFFFAOYSA-N,2.432410088646657,IT,3
"""Cyhalothrin""",CC1(C)C(C=C(Cl)C(F)(F)F)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,"InChI=1S/C23H19ClF3NO3/c1-22(2)17(12-19(24)23(25,26)27)20(22)21(29)31-18(13-28)14-7-6-10-16(11-14)30-15-8-4-3-5-9-15/h3-12,17-18,20H,1-2H3",ZXQYGBMAQZUVMI-UHFFFAOYSA-N,3.59616866596404,IT,3
"""Riodipine""",COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1OC(F)F,"InChI=1S/C18H19F2NO5/c1-9-13(16(22)24-3)15(14(10(2)21-9)17(23)25-4)11-7-5-6-8-12(11)26-18(19)20/h5-8,15,18,21H,1-4H3",AZVFIZVKGSPGPK-UHFFFAOYSA-N,1.7643606014190985,IT,2
"""Acetic acid, trifluoro-""",O=C(O)C(F)(F)F,"InChI=1S/C2HF3O2/c3-2(4,5)1(6)7/h(H,6,7)",DTQVDTLACAAQTR-UHFFFAOYSA-N,2.75595865880229,IT,3
,O=C(OCCN1CCOCC1)c1cccnc1Nc1cccc(C(F)(F)F)c1,"InChI=1S/C19H20F3N3O3/c20-19(21,22)14-3-1-4-15(13-14)24-17-16(5-2-6-23-17)18(26)28-12-9-25-7-10-27-11-8-25/h1-6,13H,7-12H2,(H,23,24)",LDXSPUSKBDTEKA-UHFFFAOYSA-N,1.9634463529409676,IT,3
"""Flocoumafen""",O=c1oc2ccccc2c(O)c1C1CC(c2ccc(OCc3ccc(C(F)(F)F)cc3)cc2)Cc2ccccc21,"InChI=1S/C33H25F3O4/c34-33(35,36)24-13-9-20(10-14-24)19-39-25-15-11-21(12-16-25)23-17-22-5-1-2-6-26(22)28(18-23)30-31(37)27-7-3-4-8-29(27)40-32(30)38/h1-16,23,28,37H,17-19H2",KKBGNYHHEIAGOH-UHFFFAOYSA-N,6.336502160545768,IT,3
Acrinathrin,CC1(C)[C@@H](/C=C\C(=O)OC(C(F)(F)F)C(F)(F)F)[C@H]1C(=O)O[C@H](C#N)c1cccc(Oc2ccccc2)c1,"InChI=1S/C26H21F6NO5/c1-24(2)18(11-12-20(34)38-23(25(27,28)29)26(30,31)32)21(24)22(35)37-19(14-33)15-7-6-10-17(13-15)36-16-8-4-3-5-9-16/h3-13,18-19,21,23H,1-2H3/b12-11-/t18-,19+,21-/m0/s1",YLFSVIMMRPNPFK-WEQBUNFVSA-N,2.034583541115362,IT,6
Diflufenzopyr,C/C(=N\NC(=O)Nc1cc(F)cc(F)c1)c1ncccc1C(=O)O,"InChI=1S/C15H12F2N4O3/c1-8(13-12(14(22)23)3-2-4-18-13)20-21-15(24)19-11-6-9(16)5-10(17)7-11/h2-7H,1H3,(H,22,23)(H2,19,21,24)/b20-8+",IRJQWZWMQCVOLA-DNTJNYDQSA-N,2.005599051996947,IT,2
Sparfloxacin,C[C@H]1CN(c2c(F)c(N)c3c(=O)c(C(=O)O)cn(C4CC4)c3c2F)C[C@@H](C)N1,"InChI=1S/C19H22F2N4O3/c1-8-5-24(6-9(2)23-8)17-13(20)15(22)12-16(14(17)21)25(10-3-4-10)7-11(18(12)26)19(27)28/h7-10,23H,3-6,22H2,1-2H3,(H,27,28)/t8-,9+",DZZWHBIBMUVIIW-DTORHVGOSA-N,1.894765634909532,IT,2
Lanperisone hydrochloride,C[C@H](CN1CCCC1)C(=O)c1ccc(C(F)(F)F)cc1,"InChI=1S/C15H18F3NO/c1-11(10-19-8-2-3-9-19)14(20)12-4-6-13(7-5-12)15(16,17)18/h4-7,11H,2-3,8-10H2,1H3/t11-/m1/s1",RYZCWZZJFAKYHX-LLVKDONJSA-N,2.7351561681764185,IT,3
Picoxystrobin,CO/C=C(\C(=O)OC)c1ccccc1COc1cccc(C(F)(F)F)n1,"InChI=1S/C18H16F3NO4/c1-24-11-14(17(23)25-2)13-7-4-3-6-12(13)10-26-16-9-5-8-15(22-16)18(19,20)21/h3-9,11H,10H2,1-2H3/b14-11-",IBSNKSODLGJUMQ-KAMYIIQDSA-N,1.8660781182928383,IT,3
Pantoprazole sodium,COc1ccnc(C[S+]([O-])C2Nc3ccc(OC(F)F)cc3N2)c1OC,"InChI=1S/C16H17F2N3O4S/c1-23-13-5-6-19-12(14(13)24-2)8-26(22)16-20-10-4-3-9(25-15(17)18)7-11(10)21-16/h3-7,15-16,20-21H,8H2,1-2H3",MTYWFNZUFLIARL-UHFFFAOYSA-N,2.712582093475713,IT,2
Indoxacarb,COC(=O)N(C(=O)N1CO[C@@]2(C(=O)OC)Cc3cc(Cl)ccc3C2=N1)c1ccc(OC(F)(F)F)cc1,"InChI=1S/C22H17ClF3N3O7/c1-33-18(30)21-10-12-9-13(23)3-8-16(12)17(21)27-28(11-35-21)19(31)29(20(32)34-2)14-4-6-15(7-5-14)36-22(24,25)26/h3-9H,10-11H2,1-2H3/t21-/m0/s1",VBCVPMMZEGZULK-NRFANRHFSA-N,3.2943666813949464,IT,3
Flucarbazone-sodium,COc1nn(C(=O)NS(=O)(=O)c2ccccc2OC(F)(F)F)c(=O)n1C,"InChI=1S/C12H11F3N4O6S/c1-18-10(24-2)16-19(11(18)21)9(20)17-26(22,23)8-6-4-3-5-7(8)25-12(13,14)15/h3-6H,1-2H3,(H,17,20)",GINFBXXYGUODAT-UHFFFAOYSA-N,1.8990573556048185,IT,3
Trifloxysulfuron-sodium,COc1cc(OC)nc(NC(=O)N=S(=O)(O)c2ncccc2OCC(F)(F)F)n1,"InChI=1S/C14H14F3N5O6S/c1-26-9-6-10(27-2)20-12(19-9)21-13(23)22-29(24,25)11-8(4-3-5-18-11)28-7-14(15,16)17/h3-6H,7H2,1-2H3,(H2,19,20,21,22,23,24,25)",MVGZWOZIRLNFJT-UHFFFAOYSA-N,1.941865084565884,IT,3
Tridecafluorohexylethyl methacrylate,C=C(C)C(=O)OC(C)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,"InChI=1S/C12H9F13O2/c1-4(2)6(26)27-5(3)7(13,14)8(15,16)9(17,18)10(19,20)11(21,22)12(23,24)25/h5H,1H2,2-3H3",GPNRRDXYDSSRGR-UHFFFAOYSA-N,2.334630649907369,IT,13
1-(M-trifluoromethylphenyl)-N-nitrosoanthranilic acid,O=NNC1C=CC=CC1(C(=O)O)c1cccc(C(F)(F)F)c1,"InChI=1S/C14H11F3N2O3/c15-14(16,17)10-5-3-4-9(8-10)13(12(20)21)7-2-1-6-11(13)18-19-22/h1-8,11H,(H,18,22)(H,20,21)",VIVKAHNSGOJMFI-UHFFFAOYSA-N,2.540255765021725,IT,3
Difluprednate,CCCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,"InChI=1S/C27H34F2O7/c1-5-6-23(34)36-26(22(33)14-35-15(2)30)10-8-17-18-12-20(28)19-11-16(31)7-9-24(19,3)27(18,29)21(32)13-25(17,26)4/h7,9,11,17-18,20-21,32H,5-6,8,10,12-14H2,1-4H3/t17-,18-,20-,21-,24-,25-,26-,27-/m0/s1",WYQPLTPSGFELIB-JTQPXKBDSA-N,2.1042804991530515,IT,2
Metofluthrin,C/C=C/C1C(C(=O)OCc2c(F)c(F)c(COC)c(F)c2F)C1(C)C,"InChI=1S/C18H20F4O3/c1-5-6-11-12(18(11,2)3)17(23)25-8-10-15(21)13(19)9(7-24-4)14(20)16(10)22/h5-6,11-12H,7-8H2,1-4H3/b6-5+",KVIZNNVXXNFLMU-AATRIKPKSA-N,2.255690915110919,IT,4
Flupentixol dihydrochloride,OCCN1CCN(CC/C=C2/c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,"InChI=1S/C23H25F3N2OS/c24-23(25,26)17-7-8-22-20(16-17)18(19-4-1-2-6-21(19)30-22)5-3-9-27-10-12-28(13-11-27)14-15-29/h1-2,4-8,16,29H,3,9-15H2/b18-5-",NJMYODHXAKYRHW-DVZOWYKESA-N,2.7398402836775704,IT,3
Norflurazon,CNc1cnn(-c2cccc(C(F)(F)F)c2)c(=O)c1Cl,"InChI=1S/C12H9ClF3N3O/c1-17-9-6-18-19(11(20)10(9)13)8-4-2-3-7(5-8)12(14,15)16/h2-6,17H,1H3",NVGOPFQZYCNLDU-UHFFFAOYSA-N,1.5793133326137323,IT,3
Flunarizine hydrochloride,Fc1ccc(C(c2ccc(F)cc2)N2CCN(C/C=C/c3ccccc3)CC2)cc1,"InChI=1S/C26H26F2N2/c27-24-12-8-22(9-13-24)26(23-10-14-25(28)15-11-23)30-19-17-29(18-20-30)16-4-7-21-5-2-1-3-6-21/h1-15,26H,16-20H2/b7-4+",SMANXXCATUTDDT-QPJJXVBHSA-N,2.9053548355013588,IT,2
Diflorasone diacetate,CC(=O)OCC(=O)[C@@]1(OC(C)=O)[C@@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,"InChI=1S/C26H32F2O7/c1-13-8-17-18-10-20(27)19-9-16(31)6-7-23(19,4)25(18,28)21(32)11-24(17,5)26(13,35-15(3)30)22(33)12-34-14(2)29/h6-7,9,13,17-18,20-21,32H,8,10-12H2,1-5H3/t13-,17-,18-,20-,21-,23-,24-,25-,26-/m0/s1",BOBLHFUVNSFZPJ-JOYXJVLSSA-N,2.217072266101216,IT,2
Fluocinonide,CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,"InChI=1S/C26H32F2O7/c1-13(29)33-12-20(32)26-21(34-22(2,3)35-26)10-15-16-9-18(27)17-8-14(30)6-7-23(17,4)25(16,28)19(31)11-24(15,26)5/h6-8,15-16,18-19,21,31H,9-12H2,1-5H3/t15-,16-,18-,19-,21+,23-,24-,25-,26+/m0/s1",WJOHZNCJWYWUJD-IUGZLZTKSA-N,4.54806548514264,IT,2
Levofenfluramine,CCN[C@H](C)Cc1cccc(C(F)(F)F)c1,"InChI=1S/C12H16F3N/c1-3-16-9(2)7-10-5-4-6-11(8-10)12(13,14)15/h4-6,8-9,16H,3,7H2,1-2H3/t9-/m1/s1",DBGIVFWFUFKIQN-SECBINFHSA-N,3.0740677878893465,IT,3
Sitagliptin,N[C@@H](CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F,"InChI=1S/C16H15F6N5O/c17-10-6-12(19)11(18)4-8(10)3-9(23)5-14(28)26-1-2-27-13(7-26)24-25-15(27)16(20,21)22/h4,6,9H,1-3,5,7,23H2/t9-/m1/s1",MFFMDFFZMYYVKS-SECBINFHSA-N,2.1328123479220498,IT,6
"Phenol, 3-[2-chloro-4-(trifluoromethyl)phenoxy]-, acetate",Oc1cccc(Oc2ccc(C(F)(F)F)cc2Cl)c1,"InChI=1S/C13H8ClF3O2/c14-11-6-8(13(15,16)17)4-5-12(11)19-10-3-1-2-9(18)7-10/h1-7,18H",OFKVNZMFVOPTAR-UHFFFAOYSA-N,2.062434562294622,IT,3
Mefluidide,CC(=O)Nc1cc(NS(=O)(=O)C(F)(F)F)c(C)cc1C,"InChI=1S/C11H13F3N2O3S/c1-6-4-7(2)10(5-9(6)15-8(3)17)16-20(18,19)11(12,13)14/h4-5,16H,1-3H3,(H,15,17)",OKIBNKKYNPBDRS-UHFFFAOYSA-N,1.889717585449423,IT,3
"Ether, methyl octafluoroisobutyl",COC(F)(F)C(F)(C(F)F)C(F)(F)F,"InChI=1S/C5H4F8O/c1-14-5(12,13)3(8,2(6)7)4(9,10)11/h2H,1H3",UWWFXKFDAJXYCK-UHFFFAOYSA-N,3.6666489979184846,IT,8
Enpiroline phosphate,O[C@H](c1cc(-c2ccc(C(F)(F)F)cc2)nc(C(F)(F)F)c1)[C@H]1CCCCN1,"InChI=1S/C19H18F6N2O/c20-18(21,22)13-6-4-11(5-7-13)15-9-12(10-16(27-15)19(23,24)25)17(28)14-3-1-2-8-26-14/h4-7,9-10,14,17,26,28H,1-3,8H2/t14-,17-/m1/s1",OCVRKDMRZFCUEE-RHSMWYFYSA-N,2.892431983903542,IT,6
Fluocinolone acetonide,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,"InChI=1S/C24H30F2O6/c1-20(2)31-19-9-13-14-8-16(25)15-7-12(28)5-6-21(15,3)23(14,26)17(29)10-22(13,4)24(19,32-20)18(30)11-27/h5-7,13-14,16-17,19,27,29H,8-11H2,1-4H3/t13-,14-,16-,17-,19+,21-,22-,23-,24+/m0/s1",FEBLZLNTKCEFIT-VSXGLTOVSA-N,2.053552833574216,IT,2
"Silane, dichloromethyl(3,3,3-trifluoropropyl)-",FC(F)(F)CC[SiH2]C(Cl)Cl,"InChI=1S/C4H7Cl2F3Si/c5-3(6)10-2-1-4(7,8)9/h3H,1-2,10H2",SHYOPIJNYOSPFQ-UHFFFAOYSA-N,3.0234294345912347,IT,3
Cyhalothrin,CC1(C)C(/C=C(\Cl)C(F)(F)F)C1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,"InChI=1S/C23H19ClF3NO3/c1-22(2)17(12-19(24)23(25,26)27)20(22)21(29)31-18(13-28)14-7-6-10-16(11-14)30-15-8-4-3-5-9-15/h3-12,17-18,20H,1-2H3/b19-12-",ZXQYGBMAQZUVMI-UNOMPAQXSA-N,3.904885490294312,IT,3
Fenfluthrin,CC1(C)[C@@H](C(=O)OCc2c(F)c(F)c(F)c(F)c2F)[C@@H]1C=C(Cl)Cl,"InChI=1S/C15H11Cl2F5O2/c1-15(2)6(3-7(16)17)8(15)14(23)24-4-5-9(18)11(20)13(22)12(21)10(5)19/h3,6,8H,4H2,1-2H3/t6-,8+/m0/s1",YATDSXRLIUJOQN-POYBYMJQSA-N,3.660694761033833,IT,5
"4-Quinolinemethanol, 6,8-dichloro-alpha-(2-piperidyl)-2-(trifluoromethyl)-, methanesulfonate,hemihydrate",O[C@@H](c1cc(C(F)(F)F)nc2c(Cl)cc(Cl)cc12)[C@@H]1CCCCN1,"InChI=1S/C16H15Cl2F3N2O/c17-8-5-9-10(15(24)12-3-1-2-4-22-12)7-13(16(19,20)21)23-14(9)11(18)6-8/h5-7,12,15,22,24H,1-4H2/t12-,15-/m0/s1",GBOMJGJESBMUBL-WFASDCNBSA-N,2.5242655816090185,IT,3
Fluazifop-P-butyl,CCCCOC(=O)[C@@H](C)Oc1ccc(Oc2ccc(C(F)(F)F)cn2)cc1,"InChI=1S/C19H20F3NO4/c1-3-4-11-25-18(24)13(2)26-15-6-8-16(9-7-15)27-17-10-5-14(12-23-17)19(20,21)22/h5-10,12-13H,3-4,11H2,1-2H3/t13-/m1/s1",VAIZTNZGPYBOGF-CYBMUJFWSA-N,2.1503239083048946,IT,3
Tefluthrin,Cc1c(F)c(F)c(COC(=O)C2C(/C=C(\Cl)C(F)(F)F)C2(C)C)c(F)c1F,"InChI=1S/C17H14ClF7O2/c1-6-11(19)13(21)7(14(22)12(6)20)5-27-15(26)10-8(16(10,2)3)4-9(18)17(23,24)25/h4,8,10H,5H2,1-3H3/b9-4-",ZFHGXWPMULPQSE-WTKPLQERSA-N,4.279517619283862,IT,7
"3-Quinolinecarboxylic acid, 1,4-dihydro-4-oxo-6,7,8-trifluoro-, ethyl ester",CCOC(=O)c1c[nH]c2c(F)c(F)c(F)cc2c1=O,"InChI=1S/C12H8F3NO3/c1-2-19-12(18)6-4-16-10-5(11(6)17)3-7(13)8(14)9(10)15/h3-4H,2H2,1H3,(H,16,17)",ONQDAESGZUODFI-UHFFFAOYSA-N,1.7343100724677212,IT,3
Fluticasone propionate,CCC(=O)O[C@]1(C(=O)SCF)[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,"InChI=1S/C25H31F3O5S/c1-5-20(31)33-25(21(32)34-12-26)13(2)8-15-16-10-18(27)17-9-14(29)6-7-22(17,3)24(16,28)19(30)11-23(15,25)4/h6-7,9,13,15-16,18-19,30H,5,8,10-12H2,1-4H3/t13-,15+,16+,18+,19+,22+,23+,24+,25+/m1/s1",WMWTYOKRWGGJOA-CENSZEJFSA-N,2.39844263072005,IT,3
Bifenthrin,Cc1c(COC(=O)C2C(/C=C(\Cl)C(F)(F)F)C2(C)C)cccc1-c1ccccc1,"InChI=1S/C23H22ClF3O2/c1-14-16(10-7-11-17(14)15-8-5-4-6-9-15)13-29-21(28)20-18(22(20,2)3)12-19(24)23(25,26)27/h4-12,18,20H,13H2,1-3H3/b19-12-",OMFRMAHOUUJSGP-UNOMPAQXSA-N,3.889814481513789,IT,3
Fluxofenim,FC(F)(F)/C(=N/OCC1OCCO1)c1ccc(Cl)cc1,"InChI=1S/C12H11ClF3NO3/c13-9-3-1-8(2-4-9)11(12(14,15)16)17-20-7-10-18-5-6-19-10/h1-4,10H,5-7H2/b17-11+",UKSLKNUCVPZQCQ-GZTJUZNOSA-N,2.6654744187814656,IT,3
Flocoumafen,O=c1c(C2CC(c3ccc(OCc4ccc(C(F)(F)F)cc4)cc3)Cc3ccccc32)c(O)oc2ccccc12,"InChI=1S/C33H25F3O4/c34-33(35,36)24-13-9-20(10-14-24)19-39-25-15-11-21(12-16-25)23-17-22-5-1-2-6-26(22)28(18-23)30-31(37)27-7-3-4-8-29(27)40-32(30)38/h1-16,23,28,38H,17-19H2",OWUZCVPRFKSBRG-UHFFFAOYSA-N,6.336502160545768,IT,3
lambda-Cyhalothrin,CC1(C)[C@@H](/C=C(\Cl)C(F)(F)F)[C@H]1C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1,"InChI=1S/C23H19ClF3NO3/c1-22(2)17(12-19(24)23(25,26)27)20(22)21(29)31-18(13-28)14-7-6-10-16(11-14)30-15-8-4-3-5-9-15/h3-12,17-18,20H,1-2H3/b19-12-/t17-,18?,20-/m0/s1",ZXQYGBMAQZUVMI-QQDHXZELSA-N,3.904885490294312,IT,3
Flurtamone,CNC1=C(c2cccc(C(F)(F)F)c2)C(=O)C(c2ccccc2)O1,"InChI=1S/C18H14F3NO2/c1-22-17-14(12-8-5-9-13(10-12)18(19,20)21)15(23)16(24-17)11-6-3-2-4-7-11/h2-10,16,22H,1H3",NYRMIJKDBAQCHC-UHFFFAOYSA-N,2.8238770362899057,IT,3
"Toluene, 2,5-dichloro-alpha,alpha,alpha-trifluoro- (6CI,7CI,8CI)",FC(F)(F)c1cc(Cl)ccc1Cl,"InChI=1S/C7H3Cl2F3/c8-4-1-2-6(9)5(3-4)7(10,11)12/h1-3H",DYBYUWVMLBBEMA-UHFFFAOYSA-N,1.662,TEST,3
"Propane, 1,2,2-trichloropentafluoro-",FC(F)(F)C(Cl)(Cl)C(F)(F)Cl,"InChI=1S/C3Cl3F5/c4-1(5,2(6,7)8)3(9,10)11",SFCFZNZZFJRHSD-UHFFFAOYSA-N,0.984,TEST,5
"Propane, 2,2-difluoro-1,1,1,3,3,3-hexachloro-",FC(F)(C(Cl)(Cl)Cl)C(Cl)(Cl)Cl,"InChI=1S/C3Cl6F2/c4-2(5,6)1(10,11)3(7,8)9",YXVCODVAPNKSMC-UHFFFAOYSA-N,2.465,TEST,2
"Benzenamine, N-(3-phenyl-4,5-bis((trifluoromethyl)imino)-2-thiazolidinylidene)-",FC(F)(F)/N=C1C(=N\C(F)(F)F)/S/C(=N\c2ccccc2)N/1c1ccccc1,"InChI=1S/C17H10F6N4S/c18-16(19,20)25-13-14(26-17(21,22)23)28-15(24-11-7-3-1-4-8-11)27(13)12-9-5-2-6-10-12/h1-10H/b24-15-,25-13-,26-14+",IZFZCMFMJKDHJZ-BGHXJAHWSA-N,2.287,TEST,6
"3-Formazancarbonitrile, 1,5-bis(4-(trifluoromethyl)phenyl)-",N#CC(/N=N/c1ccc(C(F)(F)F)cc1)=N\Nc1ccc(C(F)(F)F)cc1,"InChI=1S/C16H9F6N5/c17-15(18,19)10-1-5-12(6-2-10)24-26-14(9-23)27-25-13-7-3-11(4-8-13)16(20,21)22/h1-8,24H/b26-14+,27-25+",IAXHFRVHDQLUHE-KLNRJUIRSA-N,2.798,TEST,6
"4-Piperidineethanol, 1-(3-(6-fluoro-2-(trifluoromethyl)-9H-thioxanthen-9-ylidene)propyl)-, (Z)-",OCCC1CCN(CC/C=C2/c3ccc(F)cc3Sc3ccc(C(F)(F)F)cc32)CC1,"InChI=1S/C24H25F4NOS/c25-18-4-5-20-19(2-1-10-29-11-7-16(8-12-29)9-13-30)21-14-17(24(26,27)28)3-6-22(21)31-23(20)15-18/h2-6,14-16,30H,1,7-13H2/b19-2-",CCUOZZURYIZOKX-UYKKPYKBSA-N,5.479,TEST,4
"2(1H)-Pyrimidinone, tetrahydro-5,5-dimethyl-, (3-(4-(trifluoromethyl)phenyl)-1-(2-(4-(trifluoromethyl)phenyl)ethenyl)-2-propenylidene)hydrazone",CC1(C)CNC(=NN=C(/C=C/c2ccc(C(F)(F)F)cc2)/C=C/c2ccc(C(F)(F)F)cc2)NC1,"InChI=1S/C25H24F6N4/c1-23(2)15-32-22(33-16-23)35-34-21(13-7-17-3-9-19(10-4-17)24(26,27)28)14-8-18-5-11-20(12-6-18)25(29,30)31/h3-14H,15-16H2,1-2H3,(H2,32,33,35)/b13-7+,14-8+",IQVNEKKDSLOHHK-FNCQTZNRSA-N,2.641,TEST,6
